total_time,total_distance,net_distance,max_sprint_length,confinement_ratio,mean_curvilinear_speed,mean_linear_speed,mean_angular_speed,num_rotations,num_direction_changes,pivot_rate,cell_count,strain,drug,hours_in_drug,concentration,well_ID
20.704225352112676,230.86772841732034,147.0468237192844,7.562633530319545,0.636931045873506,11.150754229680098,7.102261553788566,1.5260702561852924,2.0,17,0.07363523744327972,15,CC-125,tor,2,12.5,WellA01
11.901408450704226,382.4498003463957,125.13847804905629,17.24870353688874,0.3272023620765779,32.13483529537763,10.514594013589344,2.686931334388565,2.0,21,0.05490916711416688,15,CC-125,tor,2,12.5,WellA01
20.704225352112676,156.49982811647655,110.7724700854467,7.82380220066473,0.7078120878382256,7.558835235557711,5.350234949705249,2.4278127408840726,2.0,34,0.21725263477411083,15,CC-125,tor,2,12.5,WellA01
20.704225352112676,411.20665323272254,164.36228547114308,12.917933978213284,0.39970726197886247,19.861001618723336,7.938586577177659,1.4671085447876,1.0,16,0.0389098762731954,15,CC-125,tor,2,12.5,WellA01
20.704225352112676,154.341462026862,107.1573202065423,6.164651990578889,0.6942873211081307,7.4545876217055795,5.175625669839798,2.173751257700444,0.0,26,0.16845765006084296,15,CC-125,tor,2,12.5,WellA01
20.704225352112676,310.5502426834381,161.55623321531232,10.434254353177465,0.5202257509745242,14.999365462941569,7.803056162100119,1.8066431618230543,0.0,25,0.08050227165812893,15,CC-125,tor,2,12.5,WellA01
20.704225352112676,211.61191139584406,110.34477280545939,8.006451337985851,0.5214487789349768,10.220711366738046,5.329577462032392,2.258473391354556,3.0,26,0.12286642953365727,15,CC-125,tor,2,12.5,WellA01
20.704225352112676,230.34379936549038,53.910296926278335,8.90464055206266,0.2340427529405207,11.125448812891031,2.6038306678678653,2.1552028097261475,2.0,26,0.11287475535100193,15,CC-125,tor,2,12.5,WellA01
14.647887323943662,476.6737515333135,243.1116495254152,21.7892304651009,0.5100168590013598,32.54215034506275,16.597045304138923,3.8110389435642276,5.0,40,0.08391483665994245,15,CC-125,tor,2,12.5,WellA01
20.704225352112676,334.36641403422925,138.88070772925232,9.591413870934264,0.41535483798631473,16.149670337707672,6.707843706650962,1.3145786318731278,1.0,17,0.05084242700960899,15,CC-125,tor,2,12.5,WellA01
20.704225352112676,248.1475615016771,130.1086396630925,8.90546892321396,0.5243196381851738,11.985358412666036,6.284158786448685,1.508692674213764,0.0,20,0.08059720546504275,15,CC-125,tor,2,12.5,WellA01
10.211267605633804,43.22741733537519,37.04884812636513,2.223759588927513,0.8570682777304434,4.233305697671225,3.6282320234095504,1.7323073376950542,0.0,21,0.485802791248753,15,CC-125,tor,2,12.5,WellA01
19.43661971830986,256.85698755601993,23.981472883547255,12.923159670918356,0.09336507880019013,13.215105881505373,1.233829401979605,2.7651402454414282,1.0,30,0.11679651110701074,20,CC-125,tak,2,12.5,WellA02
19.43661971830986,283.78232937613416,180.33581454429225,11.574052281592131,0.6354723176060388,14.600395207032989,9.278146980177354,2.4249725315027764,1.0,32,0.11276248267588987,20,CC-125,tak,2,12.5,WellA02
19.43661971830986,166.50729708205603,149.53576327265213,4.532416776219776,0.8980733330801701,8.566679777410128,7.693506661129204,0.9984948122806203,1.0,5,0.03002871398204226,20,CC-125,tak,2,12.5,WellA02
19.43661971830986,405.12140197274516,113.2516067559429,11.757861910426413,0.27954979965132026,20.843202565264423,5.8267131012115545,3.9148915687499786,9.0,47,0.1160146064146025,20,CC-125,tak,2,12.5,WellA02
19.43661971830986,290.046942601046,213.81165426711414,8.470130022595583,0.7371622412210976,14.922705017879903,11.000454676061668,0.9743491888764276,1.0,8,0.027581742211307658,20,CC-125,tak,2,12.5,WellA02
17.605633802816904,98.33073318756755,85.75415082458271,2.9923679647909864,0.872099170266586,5.585185645053836,4.870835766836297,1.8160961301455234,0.0,39,0.396620656998528,20,CC-125,tak,2,12.5,WellA02
19.43661971830986,419.1147156455737,101.83364012953066,11.931749697604403,0.2429731916539212,21.56314841364908,5.239266992171505,1.439651262988523,2.0,19,0.04533365040817951,20,CC-125,tak,2,12.5,WellA02
18.802816901408452,152.05712654985953,78.32437627513781,5.398885224601798,0.5150983584413272,8.08693332212736,4.165566079052272,1.8359764020177107,3.0,23,0.15125894143776483,20,CC-125,tak,2,12.5,WellA02
18.661971830985916,343.7719867076492,71.76205248898678,16.973112524141577,0.20874898265056924,18.420989476409883,3.8453628126174046,4.4411980905691495,5.0,61,0.1774431959514946,20,CC-125,tak,2,12.5,WellA02
14.507042253521128,252.06110137412907,125.79080828800676,10.277781473910153,0.49904887188959024,17.3750856287021,8.671016881988814,3.5160084214092953,6.0,32,0.12695334514349782,20,CC-125,tak,2,12.5,WellA02
10.352112676056338,61.59502264863657,57.45944441096766,2.7553628100495975,0.9328585645424639,5.94999538510639,5.550504153984631,1.191394987993967,0.0,18,0.29223140484385285,20,CC-125,tak,2,12.5,WellA02
19.507042253521128,227.66882052936407,109.8380347052024,6.8024830697966365,0.4824465398898828,11.671109211252597,5.630686255645755,1.0176547371986566,0.0,11,0.04831579473387421,17,CC-125,lin,2,12.5,WellA03
19.507042253521128,88.92492516226493,84.00617419366046,1.993439270899529,0.9446864761524508,4.55860627185618,4.306453695126276,1.0715502528755514,0.0,42,0.4723085223109369,17,CC-125,lin,2,12.5,WellA03
19.507042253521128,181.1498140916276,15.54430319736739,7.678461614513999,0.08580910378138674,9.286380361375855,0.7968559761827325,2.110312965280183,3.0,23,0.12696673256515925,17,CC-125,lin,2,12.5,WellA03
19.507042253521128,267.78513857168247,182.66016733990364,7.9271981045456705,0.6821146547346875,13.727613601869642,9.363806412370511,1.4793404472125968,0.0,17,0.06348373210953726,17,CC-125,lin,2,12.5,WellA03
19.507042253521128,384.2383696140264,79.81566471920308,15.101277097356075,0.20772434777760274,19.69741822570099,4.091633353836404,3.5019320995496885,4.0,46,0.1197173516174549,17,CC-125,lin,2,12.5,WellA03
19.507042253521128,221.0472716044571,184.56843670781566,8.602030945087446,0.8349726977769858,11.331665186943289,9.46163105144759,1.332744125427029,0.0,18,0.08143054591603045,17,CC-125,lin,2,12.5,WellA03
19.507042253521128,325.1208359266553,97.43590901539206,14.198634775514165,0.2996913708642556,16.6668442966011,4.994909415229484,2.8464349668915574,2.0,38,0.11687962074683059,17,CC-125,lin,2,12.5,WellA03
17.464788732394368,420.52891671384464,355.93705431105155,22.884369470595146,0.8464032796899301,24.078671844099166,20.38026681942311,1.194339639739118,1.0,21,0.04993711291984654,17,CC-125,lin,2,12.5,WellA03
19.507042253521128,246.43230442749757,95.55822923275366,7.402983404345207,0.3877666503778837,12.63299177931576,4.898652906516613,3.3887038247021093,0.0,39,0.1582584722023493,17,CC-125,lin,2,12.5,WellA03
17.253521126760564,186.98669820969013,72.73300808966107,12.770775439295988,0.3889742360608828,10.83759638603102,4.2155457749926,2.425670377328433,0.0,40,0.21391895992057844,17,CC-125,lin,2,12.5,WellA03
19.507042253521128,85.21485956729103,78.17564695061996,2.31401554924129,0.9173945406656164,4.368415183593981,4.007560240789904,1.5027131704756604,0.0,48,0.5632820407583512,21,CC-125,ibu,2,12.5,WellA04
19.507042253521128,275.4959471943432,47.82042940970308,20.81754910313117,0.17357942974010102,14.12289693198438,2.451444395732071,1.9761235958241958,0.0,23,0.08348580163967022,21,CC-125,ibu,2,12.5,WellA04
11.549295774647888,248.7345296915978,167.33495074428666,26.380323772416205,0.6727451590728587,21.536770253784688,14.488757930297991,5.399013958489315,1.0,39,0.15679367094048227,21,CC-125,ibu,2,12.5,WellA04
19.507042253521128,128.8825701349647,90.58976688921102,8.6355997182917,0.7028860985185678,6.606976519554147,4.6439519488332,2.7680706581876366,0.0,81,0.6284790869329926,21,CC-125,ibu,2,12.5,WellA04
19.507042253521128,108.49856287649467,96.17257993114384,2.523962937064007,0.8863949658081494,5.5620201907805935,4.9301466968312,1.8028716016112953,0.0,57,0.525352580613292,21,CC-125,ibu,2,12.5,WellA04
14.929577464788734,95.27765012815868,77.00084809715067,7.1335914667484595,0.8081732493777528,6.381804867074779,5.1576039763185815,1.7287134256517283,0.0,48,0.5037907624236622,21,CC-125,ibu,2,12.5,WellA04
14.577464788732396,77.83097623584379,71.60628464038614,2.3716598556101216,0.9200229536297275,5.339129770768028,4.91212194151441,1.4132733189769286,0.0,59,0.758052935391918,21,CC-125,ibu,2,12.5,WellA04
10.211267605633804,159.91065721008732,11.469344480089488,10.799383402427463,0.07172345283417414,15.660216085401654,1.1232047697742809,2.5682038949946433,1.0,14,0.0875488866361614,21,CC-125,ibu,2,12.5,WellA04
20.211267605633804,202.04957242193873,67.45648925360861,10.184667491901706,0.33386108391627617,9.996877799273623,3.3375684578440494,2.7281151411065783,2.0,44,0.21776834007901338,26,CC-125,dyn,2,12.5,WellA05
20.211267605633804,90.14629517824906,82.86536937033463,2.1639844432259947,0.9192321127172489,4.460199970491765,4.099959042016557,1.4034091306985912,0.0,68,0.7543293916354687,26,CC-125,dyn,2,12.5,WellA05
11.126760563380282,50.77490567722886,45.91508722877357,1.9607641967914589,0.9042870019424816,4.563314307700315,4.126545814231549,1.4490246305159606,0.0,26,0.512063974382926,26,CC-125,dyn,2,12.5,WellA05
17.464788732394368,82.88547148492513,74.1618435801719,2.0357509226618262,0.8947508200355735,4.745861673733616,4.246363624348552,1.5522357249044172,0.0,65,0.7842146378068433,26,CC-125,dyn,2,12.5,WellA05
20.211267605633804,93.87733324006747,84.9580434078198,2.29162250703709,0.9049899531185143,4.644801853689749,4.203499011815475,1.4564468668660893,0.0,51,0.5432621298432119,26,CC-125,dyn,2,12.5,WellA05
20.211267605633804,91.82163305354626,86.65505354653462,2.2255345886688076,0.9437324371698037,4.543091252126679,4.287462579654326,1.1004591086288174,0.0,42,0.45740854963347777,26,CC-125,dyn,2,12.5,WellA05
20.211267605633804,114.7084734594415,86.12025432734441,7.321287300287597,0.7507750014456841,5.675471509143098,4.261002130481849,1.6845349841919328,0.0,98,0.8543396755659095,26,CC-125,dyn,2,12.5,WellA05
20.211267605633804,78.8844448199594,73.96600676006501,1.704242888619234,0.9376500896834616,3.902993437085099,3.659642146316805,1.1089845318265898,0.0,18,0.22818186831487502,26,CC-125,dyn,2,12.5,WellA05
20.211267605633804,101.39822359035733,92.22188523177385,2.3034053569857065,0.909501981063738,5.016915592275519,4.562894670004142,1.324319442980801,0.0,49,0.483243179860399,26,CC-125,dyn,2,12.5,WellA05
19.084507042253524,167.70015953480635,127.95100693672386,5.955290558618941,0.762974867117926,8.787240831713099,6.704443905909515,1.3626997554518963,0.0,11,0.06559325900770499,26,CC-125,dyn,2,12.5,WellA05
20.211267605633804,139.83626157150093,112.54226324996209,16.005334495155154,0.8048145880417227,6.9187279244435995,5.568293164283839,1.456112646752954,0.0,45,0.3218049416816728,26,CC-125,dyn,2,12.5,WellA05
20.140845070422536,106.42808554191228,99.53049333240158,2.4726326537430072,0.935190112888065,5.284191659773267,4.941723794825533,1.1414402040655562,0.0,42,0.39463267413055214,26,CC-125,dyn,2,12.5,WellA05
12.816901408450704,279.8559709787553,209.1665655457909,12.953982958407124,0.7474079070539801,21.834916417023766,16.319589179946323,2.0843843238852884,0.0,16,0.05717226594823881,26,CC-125,dyn,2,12.5,WellA05
13.732394366197184,341.7583404159486,239.5396987389486,17.02363662015381,0.7009037393130148,24.88701760977677,17.443403703041383,1.4351961180241117,1.0,12,0.03511253005675002,26,CC-125,dyn,2,12.5,WellA05
12.112676056338028,55.409954431933684,48.21172281207547,2.2345864817500996,0.8700913636610076,4.57454274961313,3.980270139136463,1.7598343186981924,0.0,26,0.4692297668632581,26,CC-125,dyn,2,12.5,WellA05
10.28169014084507,54.83054307584747,51.066353465368884,2.3644076104598923,0.9313486717563318,5.332833641623521,4.966727528823549,1.3184835272799227,0.0,30,0.5471403038722559,26,CC-125,dyn,2,12.5,WellA05
19.577464788732396,129.21211556305187,124.79764740908547,3.2175389145101008,0.9658354935624264,6.600043312932865,6.374556090679905,0.7828641250177233,0.0,19,0.14704503457130175,35,CC-125,atp,2,12.5,WellA06
14.71830985915493,76.83720451369666,66.72034107488345,2.540377716220731,0.8683337908654677,5.220518201409055,4.533152360111698,1.665024462066938,0.0,23,0.2993341590908623,35,CC-125,atp,2,12.5,WellA06
19.577464788732396,362.3167940236458,230.2336968742709,9.905679317032806,0.6354485927010195,18.50682904725097,11.76013847343398,4.23629177415797,0.0,53,0.14628082626647737,35,CC-125,atp,2,12.5,WellA06
11.690140845070424,218.1062685509525,194.05248322366126,8.917983968063936,0.889715295726716,18.65728321339473,16.599670251662587,0.7716372149719548,0.0,5,0.02292460474987189,35,CC-125,atp,2,12.5,WellA06
12.3943661971831,231.09872148485832,90.78768033690244,17.1606853689256,0.392852369556925,18.645465028891977,7.324915118090992,1.8933437865450355,0.0,10,0.04327155051204039,35,CC-125,atp,2,12.5,WellA06
19.577464788732396,149.03912194159,75.09634546228061,13.350644318744486,0.5038700207299374,7.612789681908553,3.835856494835916,2.1685638342134856,0.0,23,0.1543218968306452,35,CC-125,atp,2,12.5,WellA06
19.577464788732396,269.1388616200686,112.10227530573248,7.151577752360055,0.4165220683142455,13.747380701456741,5.726087443674104,3.101247755677081,9.0,40,0.14862216388678282,35,CC-125,atp,2,12.5,WellA06
19.577464788732396,101.02355868739934,94.03721585322424,2.9791444004087566,0.9308444196091609,5.160196163169319,4.803339802574763,1.1233415222968481,0.0,46,0.45533933468270876,35,CC-125,atp,2,12.5,WellA06
