total_time,total_distance,net_distance,max_sprint_length,confinement_ratio,mean_curvilinear_speed,mean_linear_speed,mean_angular_speed,num_rotations,num_direction_changes,pivot_rate,cell_count,strain,drug,hours_in_drug,concentration,well_ID
15.950000000000001,489.68375374879656,163.06497761846592,23.28049785845613,0.3330005873589117,30.701175783623608,10.223509568555857,1.02552154294416,0.0,8,0.016337074568546803,32,CC-125,tak,18,12.5,WellA02
14.5,443.2674356513912,158.41899134110176,15.430693334693672,0.3573891935199381,30.570167975958014,10.925447678696672,4.810237967052498,3.0,48,0.10828677258789143,32,CC-125,tak,18,12.5,WellA02
14.15,300.48203975299316,244.7167597841287,9.540450165268538,0.8144139329768079,21.23547984120093,17.29447065612217,1.0186329619132606,0.0,11,0.03660784521112273,32,CC-125,tak,18,12.5,WellA02
11.3,184.22821630732295,69.91441752616203,11.078673190607557,0.3794989656173693,16.303381974099377,6.187116595235577,2.0932554148762605,3.0,13,0.07056465215031917,32,CC-125,tak,18,12.5,WellA02
10.700000000000001,209.6536862026329,164.64463405896134,11.887427224864727,0.785317143910507,19.593802448844194,15.387348977473021,2.2821490237588193,0.0,16,0.07631633046764463,32,CC-125,tak,18,12.5,WellA02
20.0,333.3387815122001,23.04791546555642,11.667191603479267,0.06914261629264662,16.666939075610006,1.1523957732778212,5.791220014859109,11.0,76,0.22799627350656293,50,CC-125,lin,18,12.5,WellA03
20.0,216.60834378606063,53.79990177007065,12.191723695816336,0.24837409690555431,10.83041718930303,2.689995088503532,1.9800786632046745,2.0,39,0.18004846590083093,50,CC-125,lin,18,12.5,WellA03
20.0,221.65982734606825,64.55412864055135,6.003972920985547,0.2912306186170834,11.082991367303412,3.227706432027568,2.271517507951976,0.0,33,0.1488767739067056,50,CC-125,lin,18,12.5,WellA03
20.0,381.75636485193786,199.6623423277048,9.913500668380436,0.5230098584083667,19.087818242596892,9.983117116385241,2.897613880358712,1.0,32,0.08382309490088273,50,CC-125,lin,18,12.5,WellA03
14.200000000000001,218.6534922019777,169.52625317913981,8.15344872513532,0.7753192115611975,15.3981332536604,11.93846853374224,1.8951065572316679,0.0,10,0.045734462776211494,50,CC-125,lin,18,12.5,WellA03
16.75,480.97548842037077,150.73038410622618,9.332450545632469,0.3133847518950662,28.71495453255945,8.99882890186425,1.2185350460092657,0.0,14,0.02910751241394666,50,CC-125,lin,18,12.5,WellA03
14.55,370.08442285387184,51.20139037721099,13.842894367624467,0.13835056872260712,25.435355522602876,3.5189959022138138,1.7407298196070604,0.0,21,0.056743809528810855,50,CC-125,lin,18,12.5,WellA03
20.0,204.0515170109216,47.27857936302204,5.169056240178861,0.23169922995716574,10.20257585054608,2.363928968151102,1.7305476846766106,1.0,43,0.2107310968812767,50,CC-125,lin,18,12.5,WellA03
20.0,403.51351427869935,96.69578878592985,14.625404414839927,0.23963457322805762,20.175675713934968,4.834789439296492,1.7324266366169867,0.0,21,0.0520428666126302,50,CC-125,lin,18,12.5,WellA03
20.0,339.96295460155466,162.61364105524868,7.43577691020522,0.4783275320272353,16.998147730077733,8.130682052762435,3.152247792561488,0.0,37,0.10883538779501711,50,CC-125,lin,18,12.5,WellA03
19.6,268.4403633587904,66.72622601470115,8.249919584681962,0.24857001823349723,13.695936906060735,3.4043992864643444,4.361248862172057,1.0,60,0.2235133317853752,50,CC-125,lin,18,12.5,WellA03
18.1,112.09056581187082,24.411194272652263,3.4981755332146136,0.2177809889337451,6.192848939882365,1.3486847664448762,3.2920218892834754,0.0,43,0.38361836866957927,50,CC-125,lin,18,12.5,WellA03
10.600000000000001,278.97493160567717,82.89216885841886,13.69086190223871,0.2971312453822356,26.318389774120483,7.820015930039514,3.457091798601694,1.0,25,0.08961378664423068,50,CC-125,lin,18,12.5,WellA03
20.0,395.3645343248823,362.2402645408256,8.2174407177869,0.9162184088144903,19.768226716244115,18.11201322704128,1.1717283991595748,0.0,4,0.010117245358970631,50,CC-125,lin,18,12.5,WellA03
20.0,241.25249459374632,82.7782090781645,4.826677594999509,0.34311856222484943,12.062624729687316,4.138910453908225,2.8267379086273086,5.0,36,0.14922125493716318,50,CC-125,lin,18,12.5,WellA03
19.75,563.63461302781,118.440450356099,16.967760289710895,0.21013693555802807,28.53846141912962,5.996984828156911,3.6847451327505034,10.0,45,0.07983895765070709,50,CC-125,lin,18,12.5,WellA03
13.9,148.4536322890573,53.95939864615777,14.886930324393234,0.3634764459052928,10.680117430867432,3.881971125622861,2.6523658573846176,2.0,23,0.15493053046500202,50,CC-125,lin,18,12.5,WellA03
20.0,247.81710322475539,100.62604564949451,5.625391838991646,0.4060496404004556,12.39085516123777,5.0313022824747256,1.5123698196112203,0.0,25,0.10088084992796678,50,CC-125,lin,18,12.5,WellA03
16.5,225.5770127388502,52.606603249140356,7.73004734703423,0.23320906066808705,13.67133410538486,3.1882789847963853,3.157422980803947,0.0,41,0.18175610848905768,50,CC-125,lin,18,12.5,WellA03
15.600000000000001,431.8726313279667,283.30816152870864,9.171214370782195,0.6559993409574563,27.684143033844016,18.16077958517363,2.8533127943442635,0.0,31,0.07178042263219596,50,CC-125,lin,18,12.5,WellA03
12.55,287.4688144917169,222.5414866504301,7.91675870773912,0.7741413170117707,22.905881632806125,17.73238937453626,1.5682825333066988,0.0,13,0.045222296627151465,50,CC-125,lin,18,12.5,WellA03
15.100000000000001,135.4969118362883,80.94213418160263,3.665271824090084,0.5973725384929769,8.97330541962174,5.360406237192226,1.7920861952947353,0.0,21,0.15498508206130093,50,CC-125,lin,18,12.5,WellA03
14.950000000000001,174.79592249471466,59.42157221216504,5.887433070965047,0.33994827433095176,11.692034949479241,3.9746871044926446,2.282802575334902,2.0,20,0.11441914499238244,50,CC-125,lin,18,12.5,WellA03
14.850000000000001,266.30845089172215,71.09007931080983,7.583576857124767,0.26694638894397765,17.933229016277583,4.7872107280006615,1.8976231752141086,2.0,20,0.07510088370470737,50,CC-125,lin,18,12.5,WellA03
13.100000000000001,209.21334631525747,114.07691835095596,10.53209391391509,0.5452659706472874,15.970484451546369,8.708161706179844,2.0145591116363524,1.0,17,0.08125676635554215,50,CC-125,lin,18,12.5,WellA03
13.9,291.45211401433204,41.4529064147447,11.523721026799528,0.14222887541898657,20.96777798664259,2.9822234830751584,2.7135203859697663,0.0,25,0.08577738433824032,50,CC-125,lin,18,12.5,WellA03
13.55,386.26239350851085,95.21284185856842,12.129753428651654,0.24649783012456405,28.506449705425155,7.026777996942319,3.8306020912138403,1.0,34,0.08802306559323604,50,CC-125,lin,18,12.5,WellA03
12.9,262.86957323484273,174.1466762086201,7.7064964775412435,0.6624832005682177,20.37748629727463,13.499742341753496,1.6173706026820616,0.0,9,0.03423751136066086,50,CC-125,lin,18,12.5,WellA03
11.55,211.07041369122874,133.51368482644511,8.058977609533159,0.6325551861653144,18.274494691881277,11.559626391900009,2.2444239368646413,1.0,15,0.07106633155105879,50,CC-125,lin,18,12.5,WellA03
20.0,517.7471546039803,352.64735598336415,11.966151444466334,0.6811188682496974,25.887357730199017,17.632367799168208,1.8166335766646382,1.0,20,0.038628894088848835,197,CC-125,ibu,18,12.5,WellA04
13.75,282.69085612898795,53.54491864191609,8.012190837232652,0.18941156914351798,20.559334991199123,3.8941759012302612,2.31668394112757,1.0,17,0.060136363208872716,197,CC-125,ibu,18,12.5,WellA04
11.4,315.20426387980456,139.12220094414906,11.627601087570298,0.4413715703960144,27.6494968315618,12.203701837206058,1.638838297004143,0.0,10,0.03172545915753619,197,CC-125,ibu,18,12.5,WellA04
13.100000000000001,205.65129623872554,110.5364984368862,14.455764467018625,0.5374947810130624,15.69857223196378,8.437900644037114,5.63325894264443,3.0,49,0.23826740164632607,197,CC-125,ibu,18,12.5,WellA04
10.350000000000001,172.70877610550548,32.6225329397388,10.669906124354469,0.1888875231204819,16.68683827106333,3.1519355497332167,4.47146384100292,3.0,32,0.18528299905530932,197,CC-125,ibu,18,12.5,WellA04
13.05,335.0698057182982,175.8825713855563,12.34635586703299,0.5249132222120465,25.675847181478787,13.477591677054122,1.2795884237042516,0.0,10,0.02984452740694653,197,CC-125,ibu,18,12.5,WellA04
10.9,288.2173335362069,167.01902574248516,13.776069950231417,0.579489872081214,26.441957205156598,15.322846398393134,3.0328499682638648,0.0,21,0.07286168303046181,197,CC-125,ibu,18,12.5,WellA04
12.55,359.60780775993277,202.0582253740796,16.3867363588581,0.5618849786180665,28.654008586448825,16.100257001918692,2.8940978444684364,1.0,24,0.06673937406837933,197,CC-125,ibu,18,12.5,WellA04
12.0,569.6019313129715,471.65621618714135,22.822543364953578,0.8280453247409844,47.46682760941429,39.30468468226178,1.5577271171269162,0.0,9,0.01580050822379479,197,CC-125,ibu,18,12.5,WellA04
10.4,442.74386362580873,356.1192120476696,17.41964578587492,0.8043459013328049,42.571525348635454,34.242231927660534,2.3383559868081623,0.0,17,0.038396918391550634,197,CC-125,ibu,18,12.5,WellA04
13.15,622.8731228306617,486.74968383985663,16.918347817256887,0.7814588011565038,47.366777401571234,37.01518508287883,2.1847883184311963,1.0,25,0.04013658493785525,197,CC-125,ibu,18,12.5,WellA04
17.6,229.4486827058481,124.94032306332639,7.0634383857569105,0.5445240373138214,13.036856971923187,7.098881992234453,2.397914100372945,0.0,29,0.12638991716146758,197,CC-125,ibu,18,12.5,WellA04
16.7,299.4130552792665,85.47204980708786,9.72694107917026,0.2854653406056959,17.928925465824342,5.118086814795681,5.348052396999252,0.0,56,0.1870325926428561,197,CC-125,ibu,18,12.5,WellA04
20.0,684.0539787716389,109.23924329956819,18.955819334796647,0.1596938935955463,34.202698938581946,5.461962164978409,3.835447512145845,2.0,47,0.06870802810678518,197,CC-125,ibu,18,12.5,WellA04
20.0,223.30252490578198,85.55551600617588,9.620230446438175,0.3831372531155853,11.165126245289098,4.277775800308794,2.6857983817459705,2.0,32,0.1433033505263846,197,CC-125,ibu,18,12.5,WellA04
20.0,291.4300522393,129.02865640314425,16.30246439890297,0.44274313994630804,14.571502611964998,6.451432820157213,2.331659969483304,0.0,26,0.08921523295288297,197,CC-125,ibu,18,12.5,WellA04
20.0,573.8913541535035,242.77187580185435,14.05822195809418,0.4230275888368204,28.694567707675173,12.138593790092717,2.356746771355928,2.0,30,0.052274702838571864,197,CC-125,ibu,18,12.5,WellA04
13.0,275.13760923778,36.734865241548796,16.627417281009713,0.13351451785641458,21.16443147982923,2.8257588647345226,2.502133743864859,0.0,17,0.061787263642711324,197,CC-125,ibu,18,12.5,WellA04
11.450000000000001,296.0408641607578,186.30525623049797,23.91135905414683,0.6293227685260688,25.855097306616397,16.27120141751074,3.520518966341506,0.0,26,0.08782571309439677,197,CC-125,ibu,18,12.5,WellA04
11.950000000000001,152.90591841100192,89.44103798712507,5.724696127153024,0.5849416354618331,12.795474344016895,7.484605689299168,3.5320560804682937,2.0,23,0.1504192920654476,197,CC-125,ibu,18,12.5,WellA04
10.200000000000001,154.6803392726544,74.98988898511587,10.203030815061702,0.48480556312287043,15.164739144377881,7.351949900501555,6.247078343901442,8.0,43,0.27799266669698774,197,CC-125,ibu,18,12.5,WellA04
19.35,485.5774771363344,155.83573895048423,19.9804218164294,0.3209286803611993,25.094443262859656,8.053526560748539,1.6816910669066065,1.0,23,0.04736628258716033,197,CC-125,ibu,18,12.5,WellA04
14.100000000000001,195.19744709994953,88.42134682940079,8.585007419541803,0.4529841355154878,13.843790574464505,6.271017505631261,3.0778338131122505,0.0,26,0.13319846333178156,197,CC-125,ibu,18,12.5,WellA04
18.0,508.942255120388,448.80995634355145,13.168756040472658,0.8818484844363875,28.274569728910443,24.933886463530637,1.1459353585311516,0.0,5,0.009824297255132161,197,CC-125,ibu,18,12.5,WellA04
17.8,820.5945970065981,129.53936957078716,20.05699686820094,0.15786037349420373,46.100820056550454,7.277492672516132,5.1024003021492925,9.0,54,0.06580594144414749,197,CC-125,ibu,18,12.5,WellA04
13.700000000000001,193.8596556815809,68.42275624573082,12.442016383908907,0.3529499524032831,14.150339830772328,4.994361769761373,4.638110610944561,0.0,44,0.2269683181129293,197,CC-125,ibu,18,12.5,WellA04
13.450000000000001,520.3900385809818,438.8160100235192,20.048777001196825,0.8432444464542374,38.69070918817708,32.62572565230626,1.6326713561633495,1.0,10,0.019216355538373406,197,CC-125,ibu,18,12.5,WellA04
14.55,708.0832651028903,203.22654246383655,19.42988205968902,0.2870093850252287,48.665516501916855,13.967459963150278,4.200396033675157,7.0,40,0.056490531511414366,197,CC-125,ibu,18,12.5,WellA04
16.6,169.7820121447025,57.87871010386934,4.313265865727402,0.3409001305423347,10.227832056909788,3.4866692833656225,5.430117100596964,9.0,61,0.359284232937531,197,CC-125,ibu,18,12.5,WellA04
11.8,263.764697855877,190.53282530126236,8.264673834400483,0.7223590831149471,22.35294049626076,16.146849601801893,1.5646785047337082,0.0,11,0.041703837129904636,197,CC-125,ibu,18,12.5,WellA04
14.700000000000001,468.41904865928154,240.95415266346845,16.094856881089584,0.514398706357336,31.8652414053933,16.391438956698533,2.109356035441983,1.0,24,0.05123617425186547,197,CC-125,ibu,18,12.5,WellA04
13.25,454.6807664687833,59.902622978924775,14.343826988610317,0.13174655141925268,34.315529544813835,4.5209526776547,3.055462639587314,4.0,28,0.061581667985338845,197,CC-125,ibu,18,12.5,WellA04
13.3,261.5211368281528,232.6730230324497,9.023039009615132,0.8896910813956144,19.663243370537803,17.494212258078925,0.9844793689108351,0.0,4,0.01529513082006991,197,CC-125,ibu,18,12.5,WellA04
11.600000000000001,147.11048369756247,56.47372478805579,9.995099955488172,0.3838864734083634,12.681938249789868,4.868424550694464,2.6247363767302465,0.0,14,0.09516656901748717,197,CC-125,ibu,18,12.5,WellA04
15.65,536.0093785917479,66.67454175572311,14.052502572239234,0.12439062527393918,34.24980054899348,4.260354105797004,3.1353614889922756,3.0,34,0.06343172593234817,197,CC-125,ibu,18,12.5,WellA04
13.8,163.38250785128406,112.67209055917881,7.585554450528967,0.6896215025768642,11.839312163136526,8.164644243418754,2.9580646688798344,1.0,26,0.15913576270763347,197,CC-125,ibu,18,12.5,WellA04
13.3,271.83455193142953,99.15302877963721,15.696069985930777,0.3647550617651013,20.438688115145077,7.4551149458373835,2.1051888932694975,0.0,15,0.055180623263019785,197,CC-125,ibu,18,12.5,WellA04
13.0,235.58169257502297,114.13729143800265,13.596451745212953,0.48449134646426173,18.12166865961715,8.779791649077128,2.2456518705699824,0.0,15,0.06367218027870788,197,CC-125,ibu,18,12.5,WellA04
10.5,542.7319393256062,163.32181321717061,31.053119327225602,0.3009253765682426,51.68875612624821,15.554458401635296,5.123648216415494,2.0,35,0.06448855772794704,197,CC-125,ibu,18,12.5,WellA04
12.350000000000001,194.25625671334592,102.70325993081252,10.866401632112115,0.5286998816329839,15.72925155573651,8.31605343569332,2.6073552895500853,0.0,20,0.1029567867639547,197,CC-125,ibu,18,12.5,WellA04
11.5,279.2417908000307,151.10285437417033,17.835909191406003,0.5411183402787206,24.28189485217658,13.139378641232202,4.583524712877078,1.0,33,0.11817715358956354,197,CC-125,ibu,18,12.5,WellA04
10.8,462.8590757117202,50.63521870583959,15.582032650323498,0.10939662061931012,42.857321825159275,4.688446176466629,4.786949413432995,8.0,33,0.07129599856988263,197,CC-125,ibu,18,12.5,WellA04
20.0,617.9246228422163,306.96314252207355,11.335479887872566,0.49676470426143693,30.896231142110814,15.348157126103677,3.0324889430738176,1.0,40,0.06473281452358273,100,CC-125,dyn,18,12.5,WellA05
10.5,480.2915727747818,287.6236739990647,14.381947883078496,0.5988522187415874,45.742054549979215,27.39273085705378,2.0709451964538026,0.0,17,0.03539516611084,100,CC-125,dyn,18,12.5,WellA05
20.0,308.265886968466,123.45105094662155,8.731409339963278,0.4004693875169196,15.413294348423301,6.172552547331078,1.8074149667098995,0.0,19,0.06163510399041851,100,CC-125,dyn,18,12.5,WellA05
12.200000000000001,283.5967251753909,204.32956428684432,12.021750927730196,0.7204933842606128,23.245633211097612,16.748324941544613,2.8126597048521305,0.0,17,0.05994427470728487,100,CC-125,dyn,18,12.5,WellA05
13.05,267.9009054422237,59.14573573537402,14.298979781825096,0.22077467650862256,20.528805014729784,4.532240286235557,2.3705987214872346,1.0,18,0.06718902263614011,100,CC-125,dyn,18,12.5,WellA05
10.950000000000001,181.4053376890273,61.40138352293156,21.603350659889003,0.3384761678192094,16.56669750584724,5.607432285199229,4.994019057683599,0.0,36,0.19845061043194176,100,CC-125,dyn,18,12.5,WellA05
20.0,451.7550409026224,186.4465696857204,11.59015490059761,0.4127160801862744,22.58775204513112,9.32232848428602,3.126259490744189,2.0,40,0.0885435609530302,100,CC-125,dyn,18,12.5,WellA05
16.05,720.4217499370297,162.44361783415195,23.083506559824627,0.22548405548326483,44.88609033875574,10.121097684370838,4.377018249611828,8.0,48,0.06662763860779544,100,CC-125,dyn,18,12.5,WellA05
20.0,257.18720149628484,116.68446124885362,6.9744099727127775,0.4536946650921864,12.859360074814242,5.834223062442681,2.621124495906269,0.0,28,0.10887011420902479,100,CC-125,dyn,18,12.5,WellA05
15.600000000000001,549.6989654214199,113.55596932609606,14.815716734772053,0.20657846652310832,35.237113168039734,7.279228802954875,4.912922109799082,9.0,50,0.09095887593979392,100,CC-125,dyn,18,12.5,WellA05
18.25,452.13854875175514,201.48793739216788,14.368953381872132,0.44563317582282513,24.774715000096172,11.04043492559824,2.2338459138730324,0.0,27,0.05971620883585452,100,CC-125,dyn,18,12.5,WellA05
20.0,105.23139910561427,21.772160850493655,2.76455012389672,0.20689795094943364,5.261569955280714,1.0886080425246827,3.527055494427611,1.0,39,0.3706118167340729,100,CC-125,dyn,18,12.5,WellA05
17.75,201.73682369597887,126.87163292013804,6.143852407006477,0.6288967507059392,11.365454856111485,7.1476976293035515,1.820730922323969,0.0,14,0.06939734523181677,100,CC-125,dyn,18,12.5,WellA05
17.05,396.5409353784045,95.36652720468875,9.958284408269776,0.24049604642628877,23.257532866768592,5.5933447040873165,4.449247166659632,8.0,51,0.12861219473175592,100,CC-125,dyn,18,12.5,WellA05
10.450000000000001,336.7421282064302,33.16598785699348,11.82909370397283,0.09849075918609748,32.2241271010938,3.173778742296027,7.014277972066527,10.0,47,0.13957267613153523,100,CC-125,dyn,18,12.5,WellA05
20.0,217.90185747034167,19.40373898471738,13.500176620232168,0.08904806599621756,10.895092873517083,0.9701869492358689,2.697746872280361,0.0,31,0.14226588226408016,100,CC-125,dyn,18,12.5,WellA05
11.200000000000001,781.98736685491,732.3958779036577,22.320610063976133,0.9365827492192039,69.82030061204553,65.39248909854086,2.040264533082433,0.0,4,0.005115172149247982,100,CC-125,dyn,18,12.5,WellA05
11.8,235.24707799365416,67.6804097383112,13.348771234760303,0.2876992577996522,19.936193050309672,5.735627943924677,3.338116135016574,4.0,30,0.12752549470905333,100,CC-125,dyn,18,12.5,WellA05
10.8,186.00333773456686,87.22182438177741,7.347468194003682,0.4689261248969948,17.222531271719152,8.076094850164575,1.977145147717097,0.0,15,0.08064371415423477,100,CC-125,dyn,18,12.5,WellA05
13.950000000000001,262.43914634679817,58.56458229685307,12.43069816576255,0.2231549031921608,18.81284203202854,4.198177942426743,5.269907973867715,3.0,43,0.16384750750247443,100,CC-125,dyn,18,12.5,WellA05
11.8,268.5010950206745,202.36341608458162,9.784194031767186,0.7536781779940216,22.754330086497838,17.149442041066237,1.5115225761692508,0.0,9,0.03351941637074889,100,CC-125,dyn,18,12.5,WellA05
11.15,195.86486025314443,134.50072205578843,9.775271803751654,0.6867016466453132,17.56635517965421,12.06284502742497,2.1119873001778346,0.0,16,0.08168897667157289,100,CC-125,dyn,18,12.5,WellA05
10.950000000000001,504.8724951002552,342.3525613783938,20.785971333928725,0.6780970734213022,46.10707717810549,31.265074098483446,1.1832624452574145,0.0,12,0.023768377395201726,100,CC-125,dyn,18,12.5,WellA05
10.5,469.3148026884428,116.52918279966269,16.025676073256932,0.24829641454335552,44.69664787508979,11.098017409491685,2.2702237273449932,3.0,14,0.029830723258251833,100,CC-125,dyn,18,12.5,WellA05
10.05,416.0442997585767,35.75039543561393,16.58250629000861,0.08592929997204449,41.39744276204743,3.557253277175515,2.9009478706511294,2.0,18,0.04326462352793942,100,CC-125,dyn,18,12.5,WellA05
20.0,365.16975948379877,143.74340510229842,16.13006309527382,0.393634471007383,18.25848797418994,7.187170255114921,3.141010296048692,1.0,30,0.0821535716495467,125,CC-125,atp,18,12.5,WellA06
20.0,361.70518559284005,94.90547198712906,14.197406155184012,0.2623834984051379,18.085259279642003,4.745273599356453,2.649626889372652,0.0,35,0.09676388781276246,125,CC-125,atp,18,12.5,WellA06
20.0,372.63398028856477,68.21999053348445,15.380418147409728,0.1830750659954721,18.63169901442824,3.4109995266742223,2.6242176126012464,1.0,28,0.07514075870997332,125,CC-125,atp,18,12.5,WellA06
20.0,825.0530468872906,87.34502565132891,14.013985838845429,0.10586595126320525,41.252652344364535,4.367251282566445,1.4319098330520952,2.0,18,0.021816779015493965,125,CC-125,atp,18,12.5,WellA06
20.0,397.8934214639735,90.3240088677828,9.069739229344428,0.22700553463651826,19.894671073198673,4.51620044338914,1.9011085703507546,0.0,23,0.05780442389667026,125,CC-125,atp,18,12.5,WellA06
15.15,376.73012662649955,48.86764017620403,10.4329866309551,0.12971524367801018,24.866675024851457,3.2255868103104968,4.411523163849511,0.0,40,0.10617680183474437,125,CC-125,atp,18,12.5,WellA06
11.65,500.11470830085113,168.81088612871417,19.938379923199477,0.337544333983402,42.92830114170396,14.490204817915378,3.829311493824711,1.0,29,0.05798669688905577,125,CC-125,atp,18,12.5,WellA06
10.55,305.9964347289949,252.01918565422764,10.500537300511638,0.8236017059395737,29.004401396113263,23.888074469595036,2.9654351390052778,0.0,20,0.06536023865020832,125,CC-125,atp,18,12.5,WellA06
20.0,877.6653863538204,211.4001032564171,18.789638051885845,0.2408664014137088,43.88326931769102,10.570005162820856,5.929025042540449,1.0,74,0.08431459318160665,125,CC-125,atp,18,12.5,WellA06
10.3,166.52261769766335,105.21961576732835,12.172303586737328,0.6318638105867633,16.167244436666344,10.215496676439646,2.1489251596466747,0.0,17,0.10208823422932863,125,CC-125,atp,18,12.5,WellA06
12.3,465.745148020623,77.3715677197418,15.600191584072178,0.16612425926188248,37.86545918866853,6.290371359328602,5.247812690593505,7.0,42,0.09017807309103788,125,CC-125,atp,18,12.5,WellA06
